MSZoning,LotFrontage,LotArea,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,2ndFlrSF,GrLivArea,Bedroom,Kitchen,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,Fence,MiscFeature,MoSold,YrSold,SaleType,SaleCondition,BsmtBath,Bath,2Materials,MSZoning_RL,MSZoning_RM,Alley_No,LotShape_Reg,LotShape_IR1,LandContour_Lvl,LotConfig_Inside,LotConfig_Corner,LandSlope_Gtl,Condition1_Norm,BldgType_1Fam,HouseStyle_1Story,HouseStyle_2Story,RoofStyle_Gable,RoofStyle_Hip,Exterior1st_VinylSd,Exterior1st_HdBoard,Exterior1st_MetalSd,Exterior1st_Wd Sdng,Exterior2nd_VinylSd,Exterior2nd_MetalSd,Exterior2nd_HdBoard,MasVnrType_None,MasVnrType_BrkFace,Foundation_PConc,Foundation_CBlock,BsmtExposure_No,BsmtExposure_Av,Heating_GasA,Electrical_SBrkr,GarageType_Attchd,GarageType_Detchd,PavedDrive_Y,MiscFeature_No,SaleType_WD,SaleCondition_Normal,MSSubClass_120,MSSubClass_160,MSSubClass_180,MSSubClass_190,MSSubClass_20,MSSubClass_30,MSSubClass_40,MSSubClass_45,MSSubClass_50,MSSubClass_60,MSSubClass_70,MSSubClass_75,MSSubClass_80,MSSubClass_85,MSSubClass_90,MSSubClass_150,SalePrice
3,4.553876891600541,9.249849505070896,2,2,2,1,1,197200.0,3,2,3,7,5,2009,2009,2,3,2,1,0.0,3,3,3,4,3,1,1,0.0,1,0.0,7.112327444710911,7.112327444710911,3,5,1,3,0.0,7.112327444710911,3,0.6931471805599453,4,6,8,0,0,2,2009.0,2,740,3,3,3,0.0,3.610917912644224,0.0,0.0,0.0,0,2,5,2010,2,1,0.0,2.0,0,1,0,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.200562492481511
3,4.330733340286331,9.145908511816792,2,1,2,1,1,225500.0,3,2,4,8,5,2003,2004,3,3,2,2,6.6450909695056435,4,3,3,5,3,1,1,0.0,1,0.0,6.960347729101308,6.960347729101308,3,5,1,3,6.84587987526405,7.597396320212795,3,0.6931471805599453,4,9,8,1,4,2,2003.0,2,648,3,3,3,4.948759890378168,3.828641396489095,0.0,0.0,0.0,0,2,8,2008,2,1,0.0,2.5,0,0,0,1,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.429220196836386
3,4.663439094112067,9.371778717853713,2,2,2,1,1,182900.0,3,2,3,6,6,1977,1977,3,3,2,2,6.175867270105761,3,3,1,4,3,1,4,6.559615237493242,1,0.0,7.0387835413885425,7.5202345564746285,3,5,1,3,0.0,7.5202345564746285,3,0.6931471805599453,3,7,8,1,3,2,1977.0,2,546,3,3,3,0.0,4.812184355372417,0.0,0.0,0.0,3,2,1,2010,1,1,0.0,2.0,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.154784614286669
3,4.248495242049359,8.955577146281511,2,2,2,1,1,181000.0,3,2,3,7,5,2000,2000,2,3,2,1,0.0,3,3,3,4,3,1,6,5.525452939131784,1,0.0,4.90527477843843,5.9532433342877855,3,5,1,3,6.48768401848461,7.266128779556451,3,0.6931471805599453,3,7,8,1,3,3,2000.0,3,400,3,3,3,5.198497031265826,0.0,0.0,0.0,0.0,0,2,4,2010,2,1,0.0,2.5,0,1,0,1,0,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12.100717685412473
3,4.356708826689592,9.20693457884135,2,1,2,1,1,197200.0,3,2,4,7,5,2007,2007,2,3,2,3,5.3981627015177525,4,3,3,5,3,2,6,6.892641641172088,1,0.0,5.638354669333745,7.142827401161621,3,5,1,3,7.254884810077338,7.899895323139731,4,0.6931471805599453,5,10,8,1,4,3,2007.0,3,792,3,3,3,4.795790545596741,5.220355825078324,0.0,0.0,5.1298987149230735,0,2,10,2007,3,2,1.0,2.5,0,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.858322307884688
3,4.248495242049359,9.952325334619427,2,1,1,1,1,200624.0,3,2,3,6,5,1953,1953,3,4,2,2,5.220355825078324,3,4,1,4,3,2,5,3.58351893845611,3,6.76849321164863,6.80903930604298,7.501082124259871,3,3,1,3,0.0,7.72312009226633,3,0.6931471805599453,4,7,8,2,4,2,1953.0,1,450,3,3,3,5.1179938124167546,4.795790545596741,5.2626901889048865,0.0,0.0,3,2,10,2007,1,1,1.0,2.0,0,1,0,1,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.287657240806912
3,4.127134385045092,8.890135107818843,2,2,2,1,2,200624.0,3,2,4,6,8,1945,2002,1,4,2,1,0.0,3,3,1,3,3,1,5,6.652863029353348,2,5.017279836814924,4.653960350157523,6.9363427358340495,3,5,1,3,6.785587645007928,7.749753406274438,3,0.6931471805599453,4,9,8,1,3,1,1945.0,1,180,3,3,3,5.416100402204419,0.0,0.0,0.0,0.0,3,2,7,2007,2,1,1.0,2.5,0,1,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.466515835145204
3,3.555348061489413,8.080546965824496,2,1,2,1,1,225500.0,3,2,4,6,5,1999,1999,2,4,2,2,7.029972911706387,3,3,3,4,3,1,6,6.040254711277415,1,0.0,5.739792912179233,6.593044534142437,3,4,1,3,6.593044534142437,7.285506548522784,2,0.6931471805599453,3,5,8,1,2,1,1999.0,1,440,3,3,3,0.0,3.49650756146648,0.0,0.0,0.0,0,2,6,2007,2,1,0.0,2.5,0,0,0,0,1,0,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.07824495582233
3,4.51085950651685,9.423595190540023,2,1,2,1,1,184900.0,3,2,4,7,5,1990,1990,3,3,2,1,0.0,3,3,3,4,3,2,6,7.293697720601437,1,0.0,5.318119993844216,7.422971251049421,3,4,1,3,7.329093736246593,8.078067881815437,5,0.6931471805599453,4,11,8,2,3,2,1990.0,1,594,3,3,3,5.908082938168932,0.0,0.0,0.0,0.0,0,2,5,2010,2,1,1.0,3.0,0,1,0,1,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.676079399771028
3,4.189654742026425,9.043340831280013,2,1,2,1,1,197200.0,3,2,4,6,5,2005,2006,2,3,2,1,0.0,4,3,3,4,3,1,1,0.0,1,0.0,6.591673732008657,6.591673732008657,3,5,1,3,6.591673732008657,7.284134806195206,3,0.6931471805599453,4,8,8,1,4,2,2005.0,3,390,3,3,3,0.0,3.218875824868201,0.0,0.0,0.0,0,2,7,2006,3,2,0.0,2.5,0,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.007566827251699
3,4.248495242049359,9.973666387157374,2,2,3,2,2,200500.0,3,2,3,6,5,1969,1969,3,3,2,1,0.0,3,3,1,3,3,3,5,6.844815479208263,1,0.0,0.0,6.844815479208263,3,5,1,3,0.0,6.8966943316227125,1,0.6931471805599453,3,4,8,2,3,2,1969.0,1,540,3,3,3,0.0,4.875197323201151,0.0,4.875197323201151,0.0,0,2,10,2006,2,1,1.0,1.0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12.100717685412473
3,4.02535169073515,8.973731569708402,2,1,2,1,1,184900.0,3,2,3,6,5,1993,1993,2,3,2,1,0.0,4,3,3,4,3,1,6,5.7071102647488745,1,0.0,6.802394763324312,7.090076835776093,3,5,1,3,0.0,7.090076835776093,2,0.6931471805599453,4,5,8,0,0,2,1993.0,2,530,3,3,3,0.0,4.158883083359672,0.0,0.0,0.0,0,2,3,2008,2,1,0.0,2.0,0,1,0,1,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.944064817531656
3,3.8918202981106265,9.743553514619805,2,2,2,2,1,182900.0,3,2,3,6,5,1979,1998,2,4,2,1,0.0,3,4,1,4,2,1,1,0.0,1,0.0,7.217443431696532,7.217443431696532,3,3,1,3,0.0,7.369600720526409,3,0.6931471805599453,3,7,8,1,3,2,1979.0,1,435,3,3,3,5.2626901889048865,0.0,0.0,0.0,0.0,0,2,1,2009,2,1,0.0,2.0,0,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.106257835094581
3,4.248495242049359,9.411238314343072,2,2,2,1,1,181000.0,3,2,4,6,5,2000,2000,2,3,2,2,3.7135720667043084,4,3,3,4,3,1,6,6.54534966033442,1,0.0,5.697093486505405,6.900730664045173,3,5,1,3,6.940222469119639,7.628031126930335,3,0.6931471805599453,4,7,8,1,3,3,2000.0,2,390,3,3,3,3.218875824868201,3.8918202981106265,0.0,0.0,0.0,0,2,7,2009,2,1,1.0,2.5,0,1,0,1,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.404927602627597
3,4.248495242049359,8.832587702434553,2,2,2,1,1,228475.0,3,2,3,8,5,2001,2002,2,3,2,2,4.919980925828125,4,3,3,5,3,1,6,6.9137373506596855,1,0.0,5.572154032177764,7.145196134997171,3,5,1,3,0.0,7.167809184316443,2,0.6931471805599453,4,6,8,0,0,2,2001.0,3,471,3,3,3,5.2626901889048865,3.258096538021482,0.0,0.0,0.0,0,2,6,2009,2,1,1.0,2.0,0,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.301387370778713
3,4.394449154672439,9.249657234353132,2,1,2,1,1,182900.0,3,2,3,7,6,1970,1970,3,3,2,2,5.666426688112433,3,3,3,3,3,1,1,0.0,1,0.0,7.173958319756794,7.173958319756794,3,4,1,3,0.0,7.428333194190806,3,0.6931471805599453,3,7,8,1,4,2,1970.0,1,530,3,3,3,4.59511985013459,0.0,0.0,0.0,0.0,3,2,5,2008,2,1,0.0,2.0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.066816325306588
3,4.30406509320417,9.112396727646056,2,2,2,1,1,197200.0,3,2,4,8,5,1999,2000,2,3,2,2,5.771441123130017,4,3,3,4,3,2,6,6.505784060128229,1,0.0,5.8200829303523625,6.912742820493176,3,5,1,3,6.744059186311348,7.52456122628536,3,0.6931471805599453,4,7,8,2,3,2,1999.0,3,660,3,3,3,5.416100402204419,4.672828834461906,0.0,0.0,0.0,4,2,12,2008,2,1,0.0,2.5,0,1,0,1,0,1,1,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.345838935721968
3,4.189654742026425,9.64387450001194,2,2,2,1,1,197200.0,3,2,4,6,5,1997,1997,2,3,2,1,0.0,3,3,3,4,3,1,6,6.71174039505618,1,0.0,4.68213122712422,6.834108738813838,3,5,1,3,6.7298240704894745,7.475905969367398,3,0.6931471805599453,4,7,8,0,0,2,1997.0,2,470,3,3,3,5.6240175061873385,4.605170185988092,0.0,0.0,0.0,3,2,8,2009,2,1,1.0,2.5,0,1,0,1,0,1,1,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.352339472153526
3,4.3694478524670215,9.362718052397064,2,1,2,1,1,197200.0,3,2,3,7,5,2005,2005,2,3,2,1,0.0,4,3,3,4,3,2,6,7.170888478512505,1,0.0,6.075346031088683,7.45876269238096,3,5,1,3,0.0,7.45876269238096,3,0.6931471805599453,4,7,8,0,0,2,2005.0,3,660,3,3,3,5.081404364984463,3.218875824868201,0.0,0.0,0.0,0,2,1,2006,2,1,1.0,2.0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.468440756144116
3,4.3694478524670215,9.243388226022383,2,2,2,1,1,197200.0,3,2,3,7,5,1999,1999,2,3,2,2,5.214935757608987,4,3,3,4,3,3,6,6.522092798170153,1,0.0,6.699500340161678,7.307202314764737,3,5,1,3,0.0,7.314552832324081,3,0.6931471805599453,4,6,8,0,0,2,1999.0,2,577,3,3,3,4.976733742420574,3.4011973816621555,0.0,0.0,0.0,0,2,6,2009,2,1,1.0,2.0,0,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.225880174775124
3,4.248495242049359,9.159678457173957,2,2,2,2,1,181000.0,3,2,4,7,5,2001,2001,2,3,2,2,5.198497031265826,4,3,3,4,3,1,1,0.0,1,0.0,6.785587645007928,6.785587645007928,3,5,1,3,7.049254841255838,7.618742377670412,3,0.6931471805599453,4,8,8,1,4,3,2001.0,3,434,3,3,3,4.976733742420574,3.8918202981106265,0.0,0.0,0.0,0,2,5,2010,2,1,0.0,2.5,0,1,0,1,0,1,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.312686874960356
3,4.158883083359672,8.922791623969637,2,1,2,1,1,184900.0,3,2,3,7,5,2004,2005,2,3,2,2,4.795790545596741,3,3,3,4,3,1,6,6.523562306149513,1,0.0,5.9939614273065684,6.985641817639206,3,5,1,3,0.0,6.985641817639206,3,0.6931471805599453,4,6,8,0,0,1,2004.0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0,2,4,2008,2,1,1.0,1.0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.856522261533735
3,4.795790545596741,9.24541789858888,2,1,2,1,1,197200.0,3,2,3,5,6,1975,1975,2,4,2,1,0.0,3,3,1,3,3,2,4,6.57507584059962,1,0.0,5.5373342670185375,6.877296071497429,3,3,1,3,0.0,6.877296071497429,3,0.6931471805599453,3,5,8,0,0,2,1975.0,1,440,3,3,3,0.0,0.0,0.0,0.0,0.0,3,2,1,2007,2,1,0.0,1.5,0,1,0,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.711784520403114
3,4.248495242049359,9.602652693506046,2,2,2,2,1,182900.0,3,2,4,6,5,1971,1971,2,4,2,2,5.5333894887275195,3,3,1,3,3,1,3,6.0330862217988015,1,0.0,6.016157159698354,6.716594773520978,3,4,1,3,6.799055862058796,7.597897950521784,4,0.6931471805599453,3,8,8,1,4,2,1971.0,2,495,3,3,3,0.0,4.204692619390967,0.0,0.0,0.0,2,2,6,2006,2,1,0.0,2.5,0,1,0,1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.154784614286669
3,4.248495242049359,9.510519035757246,2,1,2,1,1,200500.0,3,2,3,6,7,1960,1975,3,1,2,1,0.0,3,3,1,4,3,3,4,6.063785208687607,5,6.985641817639206,4.543294782270004,7.379632152609552,3,4,1,3,0.0,7.1332959548960675,1,0.6931471805599453,3,4,8,1,4,2,1960.0,2,564,3,3,3,6.016157159698354,0.0,0.0,0.0,0.0,0,2,3,2008,2,1,1.0,1.0,1,1,0,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.367345048436393
3,4.532599493153255,9.392995206560258,2,1,2,1,1,228475.0,3,2,4,8,5,2009,2010,2,3,2,2,4.442651256490317,4,3,3,5,3,1,1,0.0,1,0.0,6.652863029353348,6.652863029353348,3,5,1,3,7.085901464365611,7.585281078639126,4,0.6931471805599453,5,8,8,1,4,3,2009.0,3,680,3,3,3,0.0,4.330733340286331,0.0,0.0,0.0,0,2,5,2010,3,2,0.0,2.5,0,1,0,1,1,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.504327379899445
3,4.61512051684126,9.437714959818207,2,1,2,1,1,225500.0,3,2,4,7,5,2004,2005,2,3,2,1,0.0,4,3,3,4,3,1,6,5.40717177146012,1,0.0,6.646390514847728,6.899723107284872,3,5,1,3,6.8638033914529535,7.57455848420248,3,0.6931471805599453,4,8,8,1,4,2,2004.0,2,678,3,3,3,0.0,4.919980925828125,0.0,0.0,0.0,2,2,5,2010,2,1,0.0,2.5,0,0,0,1,1,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.448630513463614
3,4.90527477843843,9.87194528452625,2,2,4,1,1,181000.0,3,2,4,7,5,2005,2006,2,3,2,2,6.124683390894206,4,3,3,4,3,2,6,4.060443010546419,1,0.0,7.19743535409659,7.2392149737798075,3,5,1,3,6.976348070447749,7.809135398120537,4,0.6931471805599453,4,9,8,1,4,2,2006.0,2,576,3,3,3,5.48063892334199,4.890349128221754,0.0,5.1298987149230735,0.0,0,2,3,2006,3,2,1.0,2.5,0,1,0,1,0,1,0,0,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.676079399771028
3,4.248495242049359,9.31659049181884,2,2,2,2,1,206000.0,3,2,3,6,6,1984,1984,2,3,2,1,0.0,3,3,3,4,3,1,4,6.493753839851687,1,0.0,6.35088571671474,7.117205503164344,3,3,1,3,0.0,7.117205503164344,3,0.6931471805599453,3,6,8,0,0,2,1984.0,1,516,3,3,3,0.0,0.0,0.0,0.0,0.0,0,2,6,2008,2,1,0.0,2.0,0,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.998439434579149
3,4.248495242049359,9.278839788400877,2,2,2,1,1,200500.0,3,2,3,5,5,1955,1993,3,4,2,1,0.0,4,3,1,3,3,1,2,5.9401712527204324,4,6.6450909695056435,6.154858094016419,7.388946097618438,3,5,1,2,0.0,7.532623618788787,2,0.6931471805599453,3,7,8,3,4,2,1955.0,3,303,3,3,3,6.1675164908883415,0.0,0.0,0.0,4.962844630259907,2,2,11,2009,1,1,1.0,1.0,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.154784614286669
3,4.143134726391533,9.0173622349937,2,2,2,1,1,181000.0,3,2,4,7,5,2004,2004,2,3,2,1,0.0,4,3,3,4,3,1,1,0.0,1,0.0,6.734591659972947,6.734591659972947,3,5,1,3,6.781057625936179,7.450660796211539,3,0.6931471805599453,4,7,8,1,4,2,2004.0,3,440,3,3,3,4.61512051684126,3.8918202981106265,0.0,0.0,0.0,0,2,5,2007,2,1,0.0,2.5,0,1,0,1,0,1,1,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.119975396053196
3,4.248495242049359,9.72136597574484,2,2,2,1,1,228475.0,3,2,3,8,6,1981,1981,3,3,2,2,6.483107351457199,4,3,1,4,3,1,1,0.0,1,0.0,7.430707082545968,7.430707082545968,3,3,1,3,0.0,7.4430783743485165,2,0.6931471805599453,3,6,8,1,3,2,1981.0,2,511,3,3,3,6.354370040797352,4.174387269895637,0.0,0.0,0.0,0,2,1,2006,2,1,0.0,2.5,0,1,0,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.337105293891874
3,3.8712010109078916,9.426821780416844,2,2,2,1,1,228475.0,3,2,3,6,5,1986,1986,2,3,2,3,4.890349128221754,3,3,1,4,2,1,5,7.243512974665482,2,5.342334251964812,0.0,7.382124365737512,3,3,1,3,0.0,7.409741954080922,3,0.6931471805599453,3,7,6,1,3,2,1986.0,3,616,3,3,3,5.2626901889048865,0.0,0.0,0.0,0.0,0,2,11,2008,2,1,1.0,2.0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.122696471358964
3,4.584967478670572,9.21333588095598,2,2,2,1,1,200500.0,3,2,4,6,5,1988,1989,2,3,2,2,5.594711379601838,4,3,3,4,3,1,6,6.723832440821209,1,0.0,5.771441123130017,7.049254841255838,3,3,1,3,6.799055862058796,7.630946580890459,4,0.6931471805599453,3,8,8,1,3,2,1988.0,1,521,3,3,3,0.0,5.433722003554241,0.0,0.0,5.2626901889048865,0,2,9,2007,2,1,0.5,2.5,0,1,0,1,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.259618151783464
3,4.248495242049359,7.658227526161353,2,1,2,1,1,225500.0,3,1,4,6,5,2000,2000,2,4,2,2,6.124683390894206,4,3,3,4,3,1,6,6.07993319509559,1,0.0,5.771441123130017,6.6293632534374485,3,5,1,3,6.6293632534374485,7.330405211844402,3,0.6931471805599453,4,5,8,1,3,1,2000.0,1,440,3,3,3,0.0,0.0,0.0,0.0,0.0,0,2,6,2007,2,1,0.0,2.5,0,0,0,1,1,0,1,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.08391066125752
3,4.007333185232471,8.934455109403912,2,1,2,1,1,200624.0,3,2,4,7,6,1920,1950,2,4,2,1,0.0,3,3,1,2,3,1,2,5.8664680569332965,1,0.0,6.091309882077698,6.677083461247137,3,4,1,3,6.804614520062624,7.497207223203317,4,0.6931471805599453,3,9,8,1,4,1,1920.0,1,216,2,3,3,0.0,0.0,3.7135720667043084,0.0,0.0,0,2,7,2006,2,1,0.0,1.5,0,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.20657751806059
3,4.174387269895637,8.856376036730422,2,1,1,1,1,184900.0,2,1,2,5,5,1979,1979,2,3,2,3,5.62040086571715,3,3,1,4,3,2,6,6.99117688712121,1,0.0,0.0,6.99117688712121,3,3,1,3,0.0,7.110696122978827,2,1.0986122886681098,3,6,8,2,3,1,1979.0,1,528,3,3,3,4.795790545596741,0.0,0.0,0.0,0.0,0,2,6,2009,2,1,2.0,1.0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11.94039991411665
3,4.262679877041316,9.265869681768665,2,1,1,1,2,200624.0,3,2,4,8,8,1932,1994,3,1,2,1,0.0,4,3,1,4,4,1,3,5.697093486505405,1,0.0,6.322565239927285,6.74993119378857,3,3,1,3,7.072421900537372,7.911324018963352,3,0.6931471805599453,4,10,4,2,3,1,1932.0,1,440,3,3,3,0.0,4.31748811353631,0.0,0.0,0.0,0,2,12,2007,2,1,0.0,2.5,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.660331092405903
3,4.23410650459726,9.106977858981027,2,2,2,1,1,197200.0,3,2,3,7,5,1999,1999,2,3,2,1,0.0,4,3,3,4,3,2,6,6.329720905522696,1,0.0,6.77078942390898,7.266827347520591,3,5,1,3,0.0,7.266827347520591,3,0.6931471805599453,4,6,8,0,0,2,1999.0,3,666,3,3,3,0.0,3.58351893845611,0.0,0.0,0.0,0,2,9,2009,2,1,1.0,2.0,0,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.165255859329688
